0.0344098925180006, -1189507.3374122358
0.10048060577703126, -1224648.063320953
0.17719585197353283, -1262849.3816027394
0.24502984115015497, -1295607.3779102983
0.3152364906942064, -1368348.571657089
0.3854431402382579, -1472323.3955291202
0.4556497897823093, -1620181.4618827258
0.5258564393263607, -1793654.9665892366
0.5960630888704123, -2034562.5377424979
0.6662697384144637, -2375828.7052848814
0.7364763879585151, -2834099.4752549697
0.8066830375025666, -3518256.1658893414
0.8699385336264149, -4405604.575010136
0.9179014922258164, -5450561.482949332
0.9550827681798391, -6386481.678632411
