0.021566945756033767, -0.7607745636850822
0.08662330626005024, -0.7420738204654489
0.15658744890460782, -0.7291487633229763
0.22329006793652897, -0.72647829595138
0.3014338375668211, -0.7075008136922571
0.37201879472932275, -0.671654346061425
0.441975517101613, -0.6117738060105644
0.5119346358606632, -0.5670576013782012
0.5818922355782737, -0.5127289025144179
0.6518478127973945, -0.445601833206805
0.7218031695151169, -0.3770794310522032
0.7917540963645342, -0.28052482226106257
0.8431098985781047, -0.21910112359550515
0.9105737918862482, -0.13061797752808957
