0.10063407253490464, 1.0069808414343693
0.28566697393375917, 1.0139781664215655
0.47076574823319295, 1.014129979580579
0.6559276527984926, 1.0077212955107995
0.8411382354944145, 0.9962539801067524
1.0164582381629295, 0.9911165021858588
1.1602159208738696, 1.0285684953824592
1.2960485280291834, 1.056679576240631
1.4645614021937834, 1.0831778574389892
1.649449237927187, 1.1052504063798287
1.8343815387590077, 1.122702142293198
2.019366243403181, 1.134708074026829
2.2043550401312677, 1.146288756400269
2.389370179871872, 1.1551318729127988
2.5744003456592286, 1.1624134826469055
2.759448559845498, 1.1678195027659561
2.9444923988881944, 1.1736801878051133
3.1295512080771704, 1.17798517524285
3.3146172694206557, 1.181536518784056
3.4996898524858215, 1.184410125008238
3.6847689050988937, 1.186611415813932
3.869849105534981, 1.18869342485183
4.054934001610679, 1.1902874630214706
4.240021558548823, 1.1916049843657652
4.425113811126576, 1.1924345348418028
4.610196241991479, 1.1942847577172784
4.795272613584056, 1.1967646601727528
4.962221453568348, 1.1972128985029566
